"","Geneid","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ensgene","symbol"
"1448","ENSG00000096063.16",1294.61803770123,0.218168846176386,0.122906762662766,1.77507601249739,0.0758853371147563,0.119981015828407,"ENSG00000096063","SRPK1"
"1449","ENSG00000096070.19",2628.8511567258,0.200686828861035,0.0980848617280465,2.04605303331585,0.0407511531828865,0.0700138494460317,"ENSG00000096070","BRPF3"
"1450","ENSG00000096080.12",816.597831107905,0.555688439443043,0.14570883356063,3.81369080970522,0.000136906732443032,0.000393782918958443,"ENSG00000096080","MRPS18A"
"1451","ENSG00000096092.6",267.855702399248,-0.60944582566251,0.232693298988148,-2.61909486999688,0.00881634248768563,0.0177869669925651,"ENSG00000096092","TMEM14A"
"1452","ENSG00000096093.16",341.367658383551,0.353216871398961,0.208124129641407,1.69714521813278,0.0896692091116715,0.138427028505773,"ENSG00000096093","EFHC1"
"1453","ENSG00000096384.20",22906.3562770883,0.397874201011985,0.0683336492118279,5.82252236783979,5.79660388368487e-09,2.88874426164206e-08,"ENSG00000096384","HSP90AB1"
"1454","ENSG00000096401.8",2060.06679699404,0.307268517324613,0.102555215934796,2.99612764230318,0.0027343195243715,0.00618985733624423,"ENSG00000096401","CDC5L"
"1455","ENSG00000096433.11",1429.67108551994,1.34345243588022,0.117656565112994,11.418423056886,3.38316850530946e-30,5.93008987380496e-29,"ENSG00000096433","ITPR3"
"1456","ENSG00000096654.16",416.256488689207,-0.558638989003786,0.190386416410104,-2.93423763909944,0.00334368098832458,0.00741177095984811,"ENSG00000096654","ZNF184"
"1457","ENSG00000096717.12",844.586672587344,0.49694260458603,0.139066446270983,3.57341844788133,0.000352351014802312,0.000942439942246893,"ENSG00000096717","SIRT1"
"1458","ENSG00000096746.18",4507.99545778693,0.244142343062564,0.0810461918287256,3.01238512943963,0.00259203515725302,0.00589400755664103,"ENSG00000096746","HNRNPH3"
"1459","ENSG00000096872.17",202.791338039519,-0.329021494201916,0.263193985911597,-1.25011022976957,0.211259283374595,0.288701234333652,"ENSG00000096872","IFT74"
"1460","ENSG00000096968.14",1123.88110512211,1.88555315848886,0.13385844265982,14.0861728331974,4.6192566303351e-45,1.29466533576535e-43,"ENSG00000096968","JAK2"
"1461","ENSG00000096996.16",208.237244602676,2.87816398466171,0.299996366196979,9.59399615784645,8.47379243931281e-22,1.03565487266487e-20,"ENSG00000096996","IL12RB1"
"1462","ENSG00000097007.20",4785.17460651574,0.265039997880985,0.0849529117478304,3.11984595263451,0.00180945642026779,0.00424305958227191,"ENSG00000097007","ABL1"
"1463","ENSG00000097021.20",1671.54843488538,0.366965503994503,0.112774507036438,3.25397568686277,0.0011380201917352,0.00278052868782495,"ENSG00000097021","ACOT7"
"1464","ENSG00000097033.15",2836.14932459601,0.278925340529438,0.0966298151517778,2.88653496947423,0.00389509459761987,0.00849597091577589,"ENSG00000097033","SH3GLB1"
"1465","ENSG00000097046.13",546.585340456321,0.0317449302763129,0.171100077626018,0.185534283308154,0.852809992834351,0.890640096177302,"ENSG00000097046","CDC7"
"1466","ENSG00000099194.6",16699.8861307663,-3.54521102217102,0.103632375063278,-34.2094931241931,1.74704657833052e-256,8.49444429803053e-254,"ENSG00000099194","SCD"
"1467","ENSG00000099203.7",784.679708857915,0.907633781261205,0.14932843295691,6.07810423834765,1.21611695149896e-09,6.47919765060163e-09,"ENSG00000099203","TMED1"
"1468","ENSG00000099219.15",259.714058895001,-1.68270456866446,0.239896141074501,-7.01430444494682,2.31095700562864e-12,1.55965191273054e-11,"ENSG00000099219","ERMP1"
"1469","ENSG00000099246.18",1869.8452654071,0.53923079474962,0.119508517082826,4.51207000063356,6.4197992010867e-06,2.26260997370793e-05,"ENSG00000099246","RAB18"
"1470","ENSG00000099250.18",7000.99741390481,-0.291515112923849,0.0744201720792362,-3.91715182562959,8.96013214074531e-05,0.000265997233156238,"ENSG00000099250","NRP1"
"1471","ENSG00000099256.19",603.009024928086,0.0356040368694968,0.16550323983225,0.215125920831424,0.829669145091594,0.872553173879777,"ENSG00000099256","PRTFDC1"
"1472","ENSG00000099282.10",954.290135949909,-0.616643109682953,0.133410950412043,-4.62213264936976,3.79815006030681e-06,1.38309059343572e-05,"ENSG00000099282","TSPAN15"
"1473","ENSG00000099290.17",2114.29088674494,-0.472835929704938,0.0996382715759345,-4.74552521060734,2.07966008196326e-06,7.78862648914774e-06,"ENSG00000099290","WASHC2A"
"1474","ENSG00000099308.13",283.387458636116,0.0278813806284739,0.223228487770406,0.124900638386039,0.900602212971029,0.927473482609358,"ENSG00000099308","MAST3"
"1475","ENSG00000099326.9",179.78990872354,-0.323190774405868,0.296618278959608,-1.08958482106856,0.275896072403272,0.359975006146983,"ENSG00000099326","MZF1"
"1476","ENSG00000099331.14",4744.96806942204,0.398535418617089,0.0862519474428713,4.62059617704352,3.82638911052109e-06,1.39110888891279e-05,"ENSG00000099331","MYO9B"
"1477","ENSG00000099341.13",4003.95676969458,-0.314956081883794,0.0882012709507603,-3.57087917768921,0.000355784995801563,0.00095094254494476,"ENSG00000099341","PSMD8"
"1478","ENSG00000099364.18",899.693070687376,-0.695422703602176,0.141853841880951,-4.90238892638383,9.46781506933377e-07,3.69946107338783e-06,"ENSG00000099364","FBXL19"
"1479","ENSG00000099377.14",202.368036678658,-0.531440157927309,0.265728015106842,-1.99994026867521,0.0455067141855438,0.0771413649745243,"ENSG00000099377","HSD3B7"
"1480","ENSG00000099381.19",1420.3908860025,-0.16993397160997,0.129088836643744,-1.31641105480677,0.188036113992956,0.261088634564593,"ENSG00000099381","SETD1A"
"1481","ENSG00000099385.12",618.111843901516,-0.738037621224713,0.158209137821309,-4.66494939159771,3.08693002623043e-06,1.13444424854863e-05,"ENSG00000099385","BCL7C"
"1482","ENSG00000099622.14",1959.81833038268,-0.374699605604041,0.123333482628852,-3.03810123266873,0.0023807396278327,0.0054545812862227,"ENSG00000099622","CIRBP"
"1483","ENSG00000099624.8",739.854662282323,-0.366843657843251,0.150409638379213,-2.43896376453192,0.0147294451354663,0.0283558934325907,"ENSG00000099624","ATP5F1D"
"1484","ENSG00000099783.12",7450.51801629033,-0.224716913785951,0.0757011191297919,-2.96847545147473,0.00299281006817652,0.00670444611226323,"ENSG00000099783","HNRNPM"
"1485","ENSG00000099785.11",126.705282873614,-0.556407629667502,0.341735944508246,-1.62817999864827,0.103486724563617,0.156623635240888,"ENSG00000099785","MARCHF2"
"1486","ENSG00000099795.7",1002.1309290173,-0.470994360032165,0.132718725993483,-3.54881616370618,0.000386967138048483,0.0010293657242617,"ENSG00000099795","NDUFB7"
"1487","ENSG00000099797.15",1842.13022547824,-0.60391699827805,0.104145780721539,-5.79876586544373,6.68047260631879e-09,3.31445098298416e-08,"ENSG00000099797","TECR"
"1488","ENSG00000099800.8",1113.26893922129,-0.309336617205053,0.153885249760283,-2.01017717868949,0.0444124398788558,0.0754465008605871,"ENSG00000099800","TIMM13"
"1489","ENSG00000099804.9",1027.50182070093,-0.315576991553992,0.129078276850311,-2.4448497396658,0.0144912502410609,0.0279358130401283,"ENSG00000099804","CDC34"
"1490","ENSG00000099810.21",307.8045738038,0.813897874344629,0.218187601319644,3.73026638279172,0.000191277430124669,0.000536776788226893,"ENSG00000099810","MTAP"
"1491","ENSG00000099814.17",1440.29958377164,0.438189965758121,0.113751468129583,3.85216976064823,0.000117075810062742,0.000340952808315531,"ENSG00000099814","CEP170B"
"1492","ENSG00000099817.12",3448.68340856759,-0.599907684392197,0.090124403424245,-6.65644000513641,2.80539570177031e-11,1.72852562715688e-10,"ENSG00000099817","POLR2E"
"1493","ENSG00000099821.14",1519.79898501172,0.702623312750836,0.120303680981676,5.84041408390369,5.20712337451548e-09,2.60659179486153e-08,"ENSG00000099821","POLRMT"
"1494","ENSG00000099822.3",1243.59917106732,-0.846217693545919,0.128257247994228,-6.59781577087948,4.1725930453436e-11,2.54150915174714e-10,"ENSG00000099822","HCN2"
"1495","ENSG00000099849.15",89.3993719717109,0.179794844953361,0.406091072322132,0.442745130852665,0.657950094796107,0.731469918491387,"ENSG00000099849","RASSF7"
"1496","ENSG00000099860.9",546.762715871727,1.27475836902102,0.176943494982882,7.20432457347102,5.83322677331479e-13,4.1286693041759e-12,"ENSG00000099860","GADD45B"
"1497","ENSG00000099875.16",1243.19183897534,-0.502999313505345,0.124413892237112,-4.04295134940969,5.27825757143876e-05,0.000162473862982107,"ENSG00000099875","MKNK2"
"1498","ENSG00000099899.16",884.637894880486,-0.124218797974579,0.137412805165223,-0.90398269524605,0.366004577374116,0.454427577303735,"ENSG00000099899","TRMT2A"
"1499","ENSG00000099901.17",2805.69684692143,-0.0383238410625621,0.111983654858229,-0.342227096544401,0.73217999491647,0.79448562809537,"ENSG00000099901","RANBP1"
"1500","ENSG00000099904.16",768.133002781427,-0.0363989814454471,0.182097025925299,-0.19988784144327,0.841568299673797,0.882112503069836,"ENSG00000099904","ZDHHC8"
"1501","ENSG00000099910.17",661.565833489016,-0.414984066868333,0.158577927346314,-2.61690938841735,0.00887298918714906,0.0178883429024496,"ENSG00000099910","KLHL22"
"1502","ENSG00000099917.17",2805.90576136887,0.667184330033165,0.105304426344453,6.33576719606058,2.36163153836604e-10,1.34539610257501e-09,"ENSG00000099917","MED15"
