"","Geneid","Ctrl1","Ctrl2","Ctrl3","Ctrl4","SBMA_1","SBMA_2","SBMA_3","SBMA_4","SBMA_5","SBMA_6","SBMA_7","SBMA_8","SBMA_9","ensgene","symbol"
"3193","ENSG00000115677.18",19932.9331255923,18381.6271075017,17956.8445123079,18632.6265653261,16100.8783834695,15058.6501328566,17044.6248909161,20072.6014094306,20276.2526234131,15178.5974130666,14897.2051371998,17300.5876998592,13505.4471555479,"ENSG00000115677","HDLBP"
"3194","ENSG00000115685.15",1079.1461098331,1127.06921355762,979.614912663686,1097.40661796636,1026.06064555486,996.277082705902,1087.42397908004,1598.68254847916,1364.11774443191,1111.23313167752,851.649011404862,1015.25975745525,1096.55182136798,"ENSG00000115685","PPP1R7"
"3195","ENSG00000115694.15",6553.95516916997,5782.46961623474,8982.63443563653,8475.91237148237,4631.58723308069,3478.38596611303,3742.64726880023,5855.1042256571,6563.06604435884,5336.2504954341,4388.42816159498,4631.81934197161,3973.794426999,"ENSG00000115694","STK25"
"3196","ENSG00000115705.22",157.011801719199,198.183934303819,169.81349170077,310.480055579003,252.677952871437,203.78507098591,318.94480053585,306.013741630132,221.829626766698,289.31326411072,361.881414301606,329.950829712533,238.316524419195,"ENSG00000115705","TPO"
"3197","ENSG00000115738.10",139.394209088303,274.352615673233,172.258136814718,212.283399594885,403.639803527132,751.699774523117,712.444442907911,514.501658900339,515.162509500326,385.441658958908,478.930854545614,307.092113611934,529.18753226352,"ENSG00000115738","ID2"
"3198","ENSG00000115756.13",240.3975806809,181.460311272925,407.071514397842,180.677282461265,240.090272571175,331.536674034839,299.605030369912,328.232450298931,297.91456571052,313.08805042094,347.741482305724,316.584316613916,395.644327834513,"ENSG00000115756","HPCAL1"
"3199","ENSG00000115758.14",1850.18453121579,2139.02536097399,2352.33544756013,2652.04021479871,2203.91279897203,2843.22346731683,2318.94176711858,2450.55993168407,3113.5242506621,2276.12666798453,1970.1316327543,2197.24648245406,2004.35307584923,"ENSG00000115758","ODC1"
"3200","ENSG00000115760.16",2526.07100056535,3042.68276026408,2353.99706369319,2210.28804652176,2784.8951182474,2185.31032090816,2703.74677407324,2157.54842629114,2230.17804126744,2827.72138929068,2614.99333587573,3027.33821372607,2509.8450657326,"ENSG00000115760","BIRC6"
"3201","ENSG00000115761.17",620.203636741528,436.397812699716,594.988939639893,584.062152439636,508.475643951744,614.055601664705,498.343172812141,616.95989410978,647.931373959933,534.558656097987,468.568938464815,539.942515328182,497.573156237125,"ENSG00000115761","NOL10"
"3202","ENSG00000115762.17",1280.11291393007,1193.94551299365,1159.52426953478,1083.1115489696,1275.10431443209,1070.22436301659,1291.49673175563,1254.65525356204,1094.61556969832,1332.9255010829,1140.30332993511,1174.45474048399,1310.94156569738,"ENSG00000115762","PLEKHB2"
"3203","ENSG00000115806.13",1444.88314270718,1159.44958510631,1263.55398458584,1478.89747975979,1256.32219485011,1127.80286307664,1208.71309654799,1426.63091476594,1293.34197785994,1290.53653363928,1286.83093891458,1276.49770706327,1302.60816789605,"ENSG00000115806","GORASP2"
"3204","ENSG00000115808.12",867.38460130529,786.567293195524,692.087802743704,989.569197352513,845.367062378291,960.867944883965,923.74675527018,646.341317465037,938.443018121194,954.896283190807,1030.88935009568,815.947475379384,1023.7762184382,"ENSG00000115808","STRN"
"3205","ENSG00000115816.15",1579.96255383915,1737.8742691662,1485.55940272293,1494.25509045833,1213.49832819693,1460.67160935685,1424.77016764276,1910.7791779994,2236.89125305362,1242.93001158841,1154.71688913907,1435.02127448739,1049.30687884965,"ENSG00000115816","CEBPZ"
"3206","ENSG00000115825.11",921.684135653017,892.585702810738,1133.615956903,955.956067692763,849.106430307716,879.997148456427,1137.57486984049,635.830860252809,1223.53678716685,897.847082956504,970.993269580864,837.467230982363,831.049265186189,"ENSG00000115825","PRKD3"
"3207","ENSG00000115827.14",354.231003674608,507.842205294072,339.205308237013,280.056749825504,323.532035062851,274.0754675281,231.391458201177,179.092161648872,259.535110195529,354.705988674696,324.203609682268,242.91688160793,330.24816845532,"ENSG00000115827","DCAF17"
"3208","ENSG00000115839.19",2402.48452313543,2227.91543307222,2049.24493208323,2217.7862833831,2142.50924951005,2025.75787185733,1805.87010326839,2146.75748519286,2235.32406011747,2159.84933897044,2026.49090891742,2055.0452641992,1859.50085139667,"ENSG00000115839","RAB3GAP1"
"3209","ENSG00000115840.14",7837.8641931913,8668.55812060937,4818.76906031919,8631.40083339222,5642.41531303594,2112.29788885322,5572.38801913359,6871.95197684294,5426.51718214061,5330.80308451889,4051.95138162694,5883.80034099458,4876.30632256605,"ENSG00000115840","SLC25A12"
"3210","ENSG00000115841.21",63.0391677872027,112.540607621524,74.3467845644269,94.712695151446,257.566001075014,354.927031359084,120.11537333038,158.222505668036,102.7479191764,435.263476676214,397.945172110043,297.293732118065,154.289557956447,"ENSG00000115841","RMDN2"
"3211","ENSG00000115866.11",1887.44519663643,1980.8024520215,1563.56992199937,1850.69063862227,1996.20670606744,2173.84433397276,2008.53366577417,2268.07090392711,2015.7354869616,1927.35257620664,1721.73628861647,2030.42500477274,1676.09103705162,"ENSG00000115866","DARS1"
"3212","ENSG00000115875.19",1633.02630216809,1976.6932122681,2133.42056844213,1689.85642115416,1644.01562775855,2255.37745231851,2148.25949548262,1830.54305169624,2016.17421256365,1734.90858358675,1861.10581534611,1977.43339869343,1851.17163345422,"ENSG00000115875","SRSF7"
"3213","ENSG00000115896.16",2476.40903584638,1986.98571199506,980.164778440518,2385.90391083029,1100.06067028375,444.664986266144,1326.9658092296,1406.63365928461,1026.67584889286,1179.25688168314,896.891082157388,991.575450856132,766.180465865341,"ENSG00000115896","PLCL1"
"3214","ENSG00000115902.11",3285.67076779627,1409.80069780546,2167.64437131237,2980.97571853677,1564.03049805615,1640.10771787257,1907.3381672285,1207.67633034041,1433.6016185141,1901.37391361984,1510.19195225904,947.080659700802,1416.86931823586,"ENSG00000115902","SLC1A4"
"3215","ENSG00000115904.15",1633.71845168588,1626.16555302678,1407.8702046289,1315.83173627551,1448.33792006068,1120.76620384626,1241.12716547561,2023.5615997116,1497.54215316936,2014.36990972297,1536.40213757318,1082.15081251951,1168.70598822809,"ENSG00000115904","SOS1"
"3216","ENSG00000115935.19",485.273765534284,390.6121823807,456.035104653423,478.275186221578,622.279820336314,1069.75274200272,816.787241542045,560.747919815174,491.714505901425,572.966952937118,762.04598315167,628.942664244256,975.097405376113,"ENSG00000115935","WIPF1"
"3217","ENSG00000115942.9",609.17477590525,653.956403794459,512.05248590392,539.196368780619,632.127289179184,628.116578984584,575.9233798465,571.508483330657,521.867956182745,690.715917443349,680.653361757006,730.064624857567,567.544530616574,"ENSG00000115942","ORC2"
"3218","ENSG00000115944.15",1060.77037584337,1289.40798212184,991.218974786077,1136.33956532529,1100.40289361637,1161.38280766591,1079.04465090476,1253.06302742051,1231.48568717661,1089.42624657309,1054.53507269586,1151.25470097162,1067.57637275615,"ENSG00000115944","COX7A2L"
"3219","ENSG00000115946.8",357.566293070063,354.596461686216,397.717062976796,471.925691895741,296.351133239904,407.205710494195,279.054686339844,323.286144419417,299.469114311182,303.238071089666,295.387110948038,271.513252128506,335.526869358397,"ENSG00000115946","PNO1"
"3220","ENSG00000115947.14",1053.758287232,831.35893566081,700.760921320206,726.668449867733,895.101784194655,928.489310201518,797.28652942324,694.303584694416,1041.88297258378,745.138037847476,601.336731627002,1048.4044103918,691.679470957503,"ENSG00000115947","ORC4"
"3221","ENSG00000115956.10",75.7725707630906,67.1846080737705,115.871939999681,126.734278700202,126.012130737022,578.698930155718,255.475843157513,177.663841557638,184.040333916913,150.044090291718,250.101574758834,199.135160190129,427.83007029686,"ENSG00000115956","PLEK"
"3222","ENSG00000115963.14",263.257403425271,288.440293200882,291.511188341479,369.804743472006,380.345375187982,555.18063282486,581.931604074986,150.15881764849,327.647624176886,335.516448463604,324.682458901468,194.248501882466,332.995875815072,"ENSG00000115963","RND3"
"3223","ENSG00000115966.18",840.980935023749,899.542384025973,847.19801198122,889.945823759698,862.647335143726,802.634479310067,890.944932922766,721.290631405383,942.239200450665,906.550283621583,932.521683305681,780.637889144319,838.56850913954,"ENSG00000115966","ATF2"
"3224","ENSG00000115970.19",268.919520608176,308.451710579328,314.546599810679,318.459558440233,308.771350749024,669.752431778307,494.421557116093,361.932816564444,467.028953294058,419.1388953174,520.005428896115,538.925637108891,474.718285376354,"ENSG00000115970","THADA"
"3225","ENSG00000115977.21",596.114185840827,380.040876861558,860.479898933699,592.511738364051,706.520409841247,454.654061990619,641.720281699314,392.022762264548,480.292260728758,571.140723730262,668.003978576461,778.623004416232,703.395498588269,"ENSG00000115977","AAK1"
"3226","ENSG00000115993.13",1378.0779025351,1565.6476329869,1236.27458198692,1472.37450143949,1316.2155854187,1778.04913953335,1493.10406951636,1202.4524587879,1364.57604875891,1758.37881302437,1374.11471480961,1513.0478471193,1487.61730692739,"ENSG00000115993","TRAK2"
"3227","ENSG00000115998.8",135.108370477806,212.145258002151,122.767041200947,124.667263329625,123.623758443172,153.843978380653,99.0266928074195,175.542780436095,176.306298490762,131.172755486344,171.263625168274,187.287926231561,138.443428923935,"ENSG00000115998","C2orf42"
"3228","ENSG00000116001.17",1983.72760353507,1987.13806736646,1786.60000272864,1852.75150472145,2121.8141751891,2064.33070337535,1420.48406065229,1464.72391806189,1814.3655593562,2331.80872848635,1777.82237041954,2066.59629643233,1607.46236023627,"ENSG00000116001","TIA1"
"3229","ENSG00000116005.12",6154.10015625149,6917.8623925327,4361.9505745438,7969.92632203657,4393.46344776333,2402.96423505048,3910.29261222384,5457.84254584763,4361.06833475694,4058.61093398533,4242.91293045873,4054.39561817933,3946.52441267381,"ENSG00000116005","PCYOX1"
"3230","ENSG00000116016.14",6239.48219004383,7019.96889976352,11353.5086986638,6641.15461486123,4929.55382671215,3694.50869517336,6977.65658399629,8090.43336448381,7458.12613081894,5997.80821515254,7643.49415282298,7356.14597753132,6335.1342498388,"ENSG00000116016","EPAS1"
"3231","ENSG00000116030.17",2451.25858056539,2291.11180666185,1801.6530750684,2959.27034531746,2055.09984309973,1892.35855246931,1930.63654447922,2245.81218227804,2270.72007146436,2007.57823355201,1841.43841374373,2010.70637416449,2031.78924266751,"ENSG00000116030","SUMO1"
"3232","ENSG00000116044.17",1720.10488607819,1641.43354715748,1632.29310680414,1723.81658027558,1575.77925901469,1938.9456265603,1945.17459212493,2000.27702477578,1590.76877780735,1749.68895392928,1815.44638431097,1653.5852791352,1785.11884129892,"ENSG00000116044","NFE2L2"
"3233","ENSG00000116062.19",670.035890565735,535.101865545426,580.69367016992,514.412440558662,619.394153543938,778.310771397052,779.312614550505,587.415660030843,662.483255399702,636.170445980157,607.6474019771,581.136336858424,610.380760761604,"ENSG00000116062","MSH6"
"3234","ENSG00000116095.11",413.333949557986,254.731133084967,400.970104187841,346.418530505922,212.199942663075,162.907666077648,196.729780756577,208.009500341305,156.637616451847,163.79597177082,275.718611947198,281.119539539112,160.675373474942,"ENSG00000116095","PLEKHA3"
"3235","ENSG00000116096.6",424.214962128794,387.023198281709,348.227094094502,431.053387346679,355.494878510232,267.04631263143,363.804306559484,523.046106912736,488.7244187206,359.390406257283,392.624672021344,398.015190824176,260.57508488825,"ENSG00000116096","SPR"
"3236","ENSG00000116106.12",468.524986690963,425.917873249323,360.763698841835,222.85994457193,320.872104294512,364.271496653189,429.367380090205,299.121860071213,265.621175884031,730.193082129134,457.743554921081,301.613484492197,533.072322936643,"ENSG00000116106","EPHA4"
"3237","ENSG00000116117.19",375.170481952146,268.386426835533,326.787164008177,302.995095147131,290.378941859532,384.289252575185,450.654110201155,239.001578083393,305.244152772027,287.387962437877,382.125926811297,281.954243191428,293.017524147024,"ENSG00000116117","PARD3B"
"3238","ENSG00000116120.11",1345.08361453664,1287.1353447416,1298.05814257768,1493.64758827184,1258.89881623723,1265.96566954624,1136.11897913215,1496.37100460249,1375.26560266892,1404.801885255,1175.68090441432,1414.65196884196,1155.03391023417,"ENSG00000116120","FARSB"
"3239","ENSG00000116127.20",322.399547455037,284.323069603927,241.531212276008,233.945043830839,221.286536931578,316.303929581663,249.242378073158,290.601473897128,326.392505849393,543.052741266898,344.310598358093,394.796318637417,280.318067880841,"ENSG00000116127","ALMS1"
"3240","ENSG00000116128.12",634.106560122534,526.729522229142,303.044593315298,381.218767901959,330.564868887196,284.932305133716,345.566419717881,283.913031228723,417.400251036015,421.387434043676,439.829153426759,463.741097244316,415.662017738295,"ENSG00000116128","BCL9"
"3241","ENSG00000116132.12",2996.96895694047,2187.28228953976,2278.43814276266,1390.64400489201,3105.38513657056,6932.22596198453,4015.0218178864,4848.16682465447,3539.68949493401,3568.17062398716,4091.30419841963,3461.1030347878,3495.15220421694,"ENSG00000116132","PRRX1"
"3242","ENSG00000116133.13",2073.36532318538,1817.1888268625,4175.46531259053,2215.51970396465,2460.57136891148,283.8313984834,1557.75000593634,4078.68920821011,4607.22940457637,2399.94911300715,1785.92362863964,1175.40288285616,398.581257924373,"ENSG00000116133","DHCR24"
"3243","ENSG00000116138.13",550.22279161589,514.562611500074,416.345197079261,570.485472021786,492.630871369287,486.300178141885,379.633425436409,366.784969303803,528.953006416827,559.927405376699,470.985789394658,404.60565895777,486.140346580611,"ENSG00000116138","DNAJC16"
"3244","ENSG00000116141.17",171.849372362384,124.270572009733,190.251510471391,270.537749027662,188.113649287526,163.849653836404,196.853906226701,143.397453176608,165.710747198001,189.41054570045,197.148395103496,144.022735122438,209.172420789999,"ENSG00000116141","MARK1"
"3245","ENSG00000116157.6",158.165002059588,182.214866555212,261.446448795844,213.732757664574,167.709044801956,171.035897882725,211.306489549651,173.918329365449,243.812959783226,129.736473719222,94.7199520855392,143.95167456845,195.845017370915,"ENSG00000116157","GPX7"
"3246","ENSG00000116161.18",1766.88399570331,1595.36724594102,1448.51911159426,1685.03851871797,1477.26885979666,1654.38612677471,1189.74425960209,1587.70152096215,1900.94209491904,1450.26835159363,1207.06074430446,1346.88734132214,1201.01014998241,"ENSG00000116161","CACYBP"
"3247","ENSG00000116171.19",4189.67825708171,3736.13226311615,3427.12709948057,3654.35579578399,3782.05562214061,3254.72922275296,3898.79074493673,4100.24663702002,3808.13357500709,3833.12910913305,3421.04653543874,3800.69860982978,3311.80980098624,"ENSG00000116171","SCP2"
"3248","ENSG00000116191.19",425.889181521164,210.156922317357,184.635938121124,152.740294144213,229.742665074134,286.032362835972,286.458807307809,141.761790733954,206.489038834293,305.246087082531,299.581250899192,158.641524309557,371.086186024907,"ENSG00000116191","RALGPS2"
"3249","ENSG00000116194.13",906.720165737397,1189.60611555252,1762.35676538416,1565.85072941311,1646.69237233553,2231.22734937687,1498.16897774119,1217.06289177143,1804.00831286948,1551.9575646404,1084.00175281741,1109.78330438539,933.559311231629,"ENSG00000116194","ANGPTL1"
"3250","ENSG00000116198.14",729.504785475377,683.546892316559,695.340271859661,652.496199691564,537.425495254246,505.363734884625,536.689486617106,645.523281518157,559.792888999349,792.391916503442,546.184008957934,599.377838887982,572.391448245542,"ENSG00000116198","CEP104"
"3251","ENSG00000116199.12",1044.92565760568,984.231441742113,907.831398875396,1063.38746648327,864.222211864856,948.227087635254,1073.14896872427,1016.28889878549,1270.21492781408,890.721649190037,937.098529991451,959.89003826145,871.62374688742,"ENSG00000116199","FAM20B"
"3252","ENSG00000116205.14",388.543839241076,370.645942176178,263.64179960184,295.135083451753,209.544692112789,234.129972370803,173.959275416621,492.175686855574,393.89237755602,418.544789828779,294.964895903591,288.625634688468,211.752540946049,"ENSG00000116205","TCEANC2"
"3253","ENSG00000116209.12",3546.53605924972,3730.1039252871,2832.88657154385,3610.5411832274,3574.1589663889,3413.14522393104,3675.02903473706,3861.79824464907,3883.47041921267,3131.19033923973,3041.15199558405,3660.61470348847,2910.12595577476,"ENSG00000116209","TMEM59"
"3254","ENSG00000116212.15",231.458813839169,346.151206576162,284.838124745834,264.432033696725,303.105436659682,317.770873894501,312.348070057843,341.970936090819,275.810610126199,257.528447910489,282.667710561513,308.644844537014,306.793844519769,"ENSG00000116212","LRRC42"
"3255","ENSG00000116213.16",246.187770187124,250.614419540709,293.072444884079,234.99277372428,264.759400343353,244.709799214967,283.08628020866,283.752293020467,300.078425640405,249.504543980267,263.62550100233,292.997501264932,281.370636115115,"ENSG00000116213","WRAP73"
"3256","ENSG00000116221.15",2822.10288248286,2867.39669850833,2870.77660925525,2970.74839484334,2510.82829971957,2086.68438437837,2324.59801768004,3341.53306607324,3130.15303076193,2526.96626906791,1876.37012478137,2728.21500946625,2345.0036925035,"ENSG00000116221","MRPL37"
"3257","ENSG00000116237.16",1871.72486942462,1322.24134204249,1548.19112029634,2239.42152937942,1710.09655509794,2348.42803618732,2209.04186656924,1039.06606176632,2064.79295985529,2176.33061764645,1573.53777389601,1682.65356702159,2341.42953312532,"ENSG00000116237","ICMT"
"3258","ENSG00000116251.11",11988.4131969666,13660.2093359667,11705.6926943469,11875.0236567687,10097.7797164643,8600.15359064025,9470.94483206488,11261.785151419,11061.3927653612,8262.34004354629,7089.76561750228,9214.3547665876,8371.29551906419,"ENSG00000116251","RPL22"
"3259","ENSG00000116260.17",790.288484028691,884.079467420024,1747.00060243453,1429.80886647554,916.889444381553,814.634578531643,1237.09506902577,1133.92180554662,1055.6811034215,1056.86968756585,1268.77870949862,972.513632040547,1003.04199405845,"ENSG00000116260","QSOX1"
"3260","ENSG00000116266.11",883.322158313357,1012.07281406017,798.438982503119,960.777342109843,874.945693315259,849.170668094653,908.714637118362,849.761873770619,896.397613056303,924.307220787792,804.648539180355,728.837445749673,919.673978285336,"ENSG00000116266","STXBP3"
"3261","ENSG00000116273.6",265.274057978173,239.936832482951,230.043530597632,228.058495424007,304.594754953165,321.904893817254,341.184992362856,286.125251351053,272.261936333952,293.701040837509,324.337435025854,221.249457972149,362.673682825292,"ENSG00000116273","PHF13"
